ordernumber;mainnumber;name;additionalText;supplier;tax;price_EK;pseudoprice_EK;baseprice_EK;from_EK;to_EK;price_H;pseudoprice_H;baseprice_H;from_H;to_H;active;instock;stockmin;description;description_long;shippingtime;added;changed;releasedate;shippingfree;topseller;keywords;minpurchase;purchasesteps;maxpurchase;purchaseunit;referenceunit;packunit;unitID;pricegroupID;pricegroupActive;laststock;suppliernumber;weight;width;height;length;ean;similar;configuratorsetID;configuratortype;configuratorOptions;categories;propertyGroupName;propertyValueName;accessory;imageUrl;main;attr1;attr2;attr3;purchasePrice;metatitle10173008;10173008;"Andorra Eurosatz gemischte Jahrgänge";;Primus;0;69.95;0.00;;;;;;;;;1;;1;;"<H2>Andorra - Eurosatz gemischt </H2> <P>Das Euroland Andorra gehört neben San Marino, dem Vatikan und dem Fürstentum Monaco zu den Euro-Kleinstaaten, deren Münzen lediglich in streng limitierten Auflagen erscheinen. Naturgemäß erfreuen sie sich bei Sammlern aufgrund ihrer Seltenheit äußerster Beliebtheit. Diese beiden Faktoren, große Nachfrage und Seltenheit, führen immer wieder zu Höchstpreisen auf dem Sammlermarkt.</P> <P>&nbsp;<BR></P> <UL> <LI><STRONG>Andorra 1 Cent bis 2 Euro! </STRONG></LI> <LI><STRONG>Bankfrisch, gemischte Jahrgänge!</STRONG></LI> <LI><STRONG>Aus Lagerübernahme!</STRONG></LI> <LI><STRONG>Begrenztes Kontingent!</STRONG></LI></UL><BR> <H3>Ein echtes Highlight für jeden Münzliebhaber! </H3><BR> <P><STRONG>Hinweis:</STRONG> gemischte Jahrgänge</P>";;;;;0;0;;;;;;;;;;;;;118.5;15,5;;;;;;;;;Münzen;"Land:Andorra|Nominal:1 Cent bis 2 Euro|Jahr:gemischte Jahrgänge|Erhaltung:bankfrisch, lose|Material:|Gewicht / Füllmenge:8 Münzen|Maße:|Auflage:|Veredelung:|Nominal:1 Cent bis 2 Euro";;;;;;;;;;;;;;;;;;;;
1123.092;1123.092;"Bayern Michel-Nr. 94/115 Freimarken gestempelt Ludwig III. 1920";;Primus;0;82.00;199.00;;;;;;;;;1;;1;;"<H2>König Ludwig III. 1920 </H2> <P>Die altdeutschen Briefmarkenausgaben sind weltweit sicher einzigartig: Durch die schiere Vielzahl der damals auf deutschem Boden - mehr oder weniger gleichberechtigt - existierender Herzögtümer, Fürstentümer und Königreiche, bildete sich Mitte des 19. Jahrhunderts eine beeindruckende Markenlandschaft heraus. </P> <P><BR>&nbsp;</P> <UL> <LI><STRONG>Bayern Michel-Nr. 94/115 B! </STRONG></LI> <LI><STRONG>Gestempelt! </STRONG></LI> <LI><STRONG>Seltene geschnittene Ludwigsserie! </STRONG></LI> <LI><STRONG>Michelwert: Euro 500,-! </STRONG></LI></UL><BR> <H3>Sichern Sie sich jetzt die seltene geschnittene Ludwigsserie! </H3><BR> <P><STRONG>Hinweis: </STRONG>Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;9.4;0;;;;;;;;;Briefmarken;"Land:Altdeutschland|Jahr:1920|Erhaltung:gestempelt|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:500 Euro|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
1123.114;1123.114;"Bayern Michel-Nr. 174/176 gestempelt ungezähnt";;Primus;0;31.00;79.00;;;;;;;;;1;;1;;"<H2>König Ludwig III. 1920 </H2> <P>Die altdeutschen Briefmarkenausgaben sind weltweit sicher einzigartig: Durch die schiere Vielzahl der damals auf deutschem Boden - mehr oder weniger gleichberechtigt - existierender Herzögtümer, Fürstentümer und Königreiche, bildete sich Mitte des 19. Jahrhunderts eine beeindruckende Markenlandschaft heraus.</P> <P><BR>&nbsp;</P> <UL> <LI><STRONG>Bayern Michel-Nr. 174/176 B! </STRONG></LI> <LI><STRONG>Gestempelt, ungezähnt! </STRONG></LI> <LI><STRONG>Seltene geschnittene Ludwigsserie! </STRONG></LI> <LI><STRONG>Michelwert: Euro 130,-! </STRONG></LI></UL><BR> <H3>Sichern Sie sich jetzt die seltene geschnittene Ludwigsserie! </H3><BR> <P><STRONG>Hinweis: </STRONG>Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;5;0;;;;;;;;;Briefmarken;"Land:Altdeutschland|Jahr:1920|Erhaltung:gestempelt, ungezähnt|Material:|Gewicht/Füllmenge:3 Werte|Veredelung:|Michel-Nr.:130 Euro|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
1125.025;1125.025;"Bayern Telegraphenmarken ex Michel Nr. 16/25 ZW postfrisch";;Primus;0;9.95;0.00;;;;;;;;;1;;1;;"<H2>Bayern Telegraphmarken</H2> <P><BR></P> <P> <P> <UL> <LI><STRONG>Bayern ex Michel Nr. 16/25 ZW </STRONG></LI> <LI><STRONG>Lot mit verschiedene Zwischensteg-Parchen!</STRONG></LI> <LI><STRONG>Postfrisch!</STRONG></LI> <LI><STRONG>Michelwert über Euro 60,-!</STRONG></LI></UL> <H3>Top-Lot für Kenner! </H3> <P><STRONG>Hinweis: </STRONG>Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;10;11,2;;;;;;;;;Briefmarken;"Land:Bayern|Jahr:|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:über 60 Euro|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
1131.002;1131.002;"Bergedorf Wappen Lübeck/Hamburg 1867 Michel Nr.1 b PA postfrisch";;Primus;0;245.00;0.00;;;;;;;;;1;;1;;"<H2>Bergedorfs Wappen Lübeck/Hamburg ""1/2 Schilling blau"" 1867 </H2><BR>Je halbes Wappen von Lübeck und Hamburg zu einem Wappen vereinigt. Tadellos postfrisch aus eigener Bogentrennung. Nutzen Sie jetzt die Gelegenheit und sichern Sie sich jetzt diese seltene Marke zum Top-Preis. <BR> <P> <UL> <LI><STRONG>Bergedorf Mi.Nr. 1 b PA! </STRONG></LI> <LI><STRONG>Tadellos postfrisch aus eigener Bogentrennung! </STRONG></LI></UL> <P></P><BR> <H3>Die seltenste Marke Altdeutschlands! </H3><BR> <P>Hinweis: Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;10;0;;;;;;;;;Briefmarken;"Land:Altdeutschland (Bergedorf)|Jahr:1861|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:1 Wert PA|Veredelung:|Michel-Nr.:300 Euro|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
1135.000;1135.000;"Bergedorf Wappen Lübeck/Hamburg 1861 Michel Nr. 1 bis 5 gestempelt komplett mit Fotoattest";;Primus;0;2985.00;3980.00;;;;;;;;;1;;1;;"<H2>""Bergedorf gestempelt komplett"" mit Fotoattest </H2> <P>Kompletter Bergedorf-Satz in hochseltener gestempelter Erhaltung mit insgesamt fünf Fotoattesten BPP. 4 Schilling links oben am Markenrand etwas unsaubere Trennung, ansonsten alles in durchweg sehr guter Bedarfserhaltung. </P> <UL> <LI><STRONG>Mi.Nr. 1/5 </STRONG></LI> <LI><STRONG>gestempelt von allergrößter Seltenheit! </STRONG></LI> <LI><STRONG>Jede Position nur 1x verfügbar! </STRONG></LI> <LI><STRONG>5 Original-Fotoatteste Jakubek BPP! </STRONG></LI> <LI><STRONG>Michelwert: 9.100,-Euro! </STRONG></LI></UL><BR>Eine sensationelle - in dieser kompletten Form höchstwahrscheinlich einmalige - Chance! <BR> <H3>Sichern Sie sich jetzt diesen kompletten Top-Satz! </H3> <P>Hinweis: Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;Briefmarken;"Land:Altdeutschland ( Bergedorf)|Jahr:1861|Erhaltung:gestempelt|Material:|Gewicht/Füllmenge:5 Werte|Veredelung:je mit Fotoattest|Michel-Nr.:9.100|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
1143.029;1143.029;"Altdeutschland Braunschweig Michel-Nr. 17/20 gestempelt Freimarken Wappen 1865";;Primus;0;297.00;407.00;;;;;;;;;1;;1;;"<H2>Freimarken Wappen 1865 </H2> <P>Die altdeutschen Briefmarkenausgaben sind weltweit sicher einzigartig: Durch die schiere Vielzahl der damals auf deutschem Boden - mehr oder weniger gleichberechtigt - existierender Herzogtümer, Fürstentümer und Königreiche, bildete sich Mitte des 19. Jahrhunderts eine beeindruckende Markenlandschaft heraus.</P> <P>&nbsp;<BR></P> <UL> <LI><STRONG>Braunschweig Michel-Nr. 17/20! </STRONG></LI> <LI><STRONG>4 Werte! </STRONG></LI> <LI><STRONG>Gestempelt! </STRONG></LI> <LI><STRONG>Kompletter letzter Satz! </STRONG></LI> <LI><STRONG>Michelwert: Euro 830,-! </STRONG></LI></UL><BR> <H3>Sichern Sie sich jetzt diesen Satz zum Top-Preis! </H3><BR> <P><STRONG>Hinweis:</STRONG> Beispielabbildung</P>";;;;;0;0;;;;;;;;;;;;;10;11,2;;;;;;;;;Briefmarken;"Land:Altdeutschland|Jahr:1865|Erhaltung:gestempelt|Material:|Gewicht/Füllmenge:4 Marken|Veredelung:|Michel-Nr.:830 Euro|Michel Kat.-Wert.:";;;;;;;;;;;;;;;;;;;;
12021210;12021210;"Australien 2 Unzen Silbermünze 2018 st Koala New Generation";;Primus;0;47.80;0.00;;;;;;;;;1;;1;;"<H2>Australien 2 Unzen Silbermünze 2018&nbsp; New Generation - Koala</H2> <UL> <LI><STRONG>Prägequalität: Stempelglanz!</STRONG></LI> <LI><STRONG>999er Silber!</STRONG></LI> <LI><STRONG>Erste Ausgabe aus der Serie ""New Generation""!</STRONG></LI> <LI><STRONG>Einzigartiges Design!</STRONG></LI> <LI><STRONG>Nur 75.000 Exemplare! </STRONG></LI> <LI><STRONG>6,42mm dick!</STRONG></LI></UL> <H3>Nutzen Sie jetzt diese Gelegenheit und sichern Sie sich diese tolle Münze zum Top-Preis!</H3>";;;;;0;0;;;;;;;;;;;;;63.9;6;;;;;;;;;Münzen;"Land:Australien|Nominal:2 Dollars|Jahr:2018|Erhaltung:Stempelglanz|Material:999,9er Silber|Gewicht / Füllmenge:2 Unzen|Maße:ø 26 mm, 6,42 mm dick|Auflage:75.000|Veredelung:|Nominal:2 Dollars";;;;;;;;;;;;;;;;;;;;
124.660;124.660;"Berlin Funklotterie-Karte";;Primus;19;1.95;4.95;;;;;;;;;1;;1;;"<h2>Unter 7% Michel!</h2> <p>Berlin FP 5b gebraucht - 10 Pfennig, rahmfarben. Michel Euro 30,-</p>";;;;;0;0;;;;;;;;;;;;;20;0;;;;;;;;;Briefmarken;"Land:|Jahr:|Erhaltung:|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.010;125.010;"BRD Markenheftchen 28 a 1993 Sehenswürdigkeiten";;Primus;19;1.90;3.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1993 Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 28 a</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Michelwert: Euro 6,-!</H3>";;;;;0;0;;;;;;;;;;;;;10;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1993|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.011;125.011;"<P>BRD Markenheftchen 28 b Sehenswürdigkeiten 1993 postfrisch</P>";;Primus;19;1.90;3.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1993&nbsp;Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 28 b</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Michelwert: Euro 6,-!</H3>";;;;;0;0;;;;;;;;;;;;;10;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1993|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:6 Euro|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.012;125.012;"BRD Markenheftchen 29 a 1993 Sehenswürdigkeiten postfrisch";;Primus;19;1.90;2.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1993 Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 29 a</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Michelwert: Euro 6,50!</H3>";;;;;0;0;;;;;;;;;;;;;10;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1993|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.013;125.013;"<P>BRD Markenheftchen 29 b 1995 Sehenswürdigkeiten postfrisch</P>";;Primus;19;1.90;2.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1995 Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 29 b</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Michelwert: Euro 5,50!</H3>";;;;;0;0;;;;;;;;;;;;;10;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1995|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.162;125.162;"BRD Markenheftchen 30 1994 Europa postfrisch";;Primus;19;5.00;7.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1994 Europa</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 30</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Jetzt noch günstig für die Sammlung sichern!</H3>";;;;;0;0;;;;;;;;;;;;;0.1;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1994|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.164;125.164;"BRD Markenheftchen 32 1995 Sehenswürdigkeiten postfrisch";;Primus;19;7.90;11.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1995 Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 32</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Jetzt noch günstig für die Sammlung sichern!</H3>";;;;;0;0;;;;;;;;;;;;;0.1;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1995|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.165;125.165;"BRD Markenheftchen 35 1997 Sehenswürdigkeiten postfrisch";;Primus;19;3.00;0.00;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1997 Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 35</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Jetzt noch günstig für die Sammlung sichern!</H3>";;;;;0;0;;;;;;;;;;;;;0.1;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1997|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
125.166;125.166;"BRD Markenheftchen 36 1998 Sehenswürdigkeiten postfrisch";;Primus;19;3.00;7.90;;;;;;;;;1;;1;;"<H2>BRD Markenheftchen 1998 Sehenswürdigkeiten</H2> <P><BR></P> <UL> <LI><STRONG>MH Michel Nr. 36</STRONG></LI> <LI><STRONG>Postfrisch </STRONG></LI></UL> <H3>Jetzt noch günstig für die Sammlung sichern!</H3>";;;;;0;0;;;;;;;;;;;;;10;0;;;;;;;;;Briefmarken;"Land:BRD|Jahr:1998|Erhaltung:postfrisch|Material:|Gewicht/Füllmenge:|Veredelung:|Michel-Nr.:|Michel Kat.-Wert.:Altdeutschland";;;;;;;;;;;;;;;;;;;;
